transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,transaction_amount,payment_method,card_number,cvv
T0005906,C06836,P0207,2025-12-07,5,3331.85,16659.25,UPI,3520421994064684,185
T0005907,C02508,P0200,2025-01-11,5,3036.1,15180.5,Credit Card,4820903589055767898,812
T0005908,C08732,P0350,2025-12-16,4,4825.88,19303.52,Debit Card,4383979934481562547,059
T0005909,C00255,P0413,2025-06-11,1,1212.26,1212.26,Cash,3548652015652697,148
T0005910,C02831,P0205,2025-02-22,4,4904.57,19618.28,UPI,676377062135,941
T0005911,C00714,P0999,2025-04-05,2,2275.4,4550.8,Credit Card,4518056785803148,354
T0005912,C06848,P0130,2025-04-13,4,558.83,2235.32,Cash,3582439467776068,393
T0005913,C06121,P0520,2024-11-24,1,4328.02,4328.02,Credit Card,3506846498909778,3166
T0005914,C08214,P0014,2025-01-01,1,1359.38,1359.38,Cash,4092211406235272702,742
T0005915,C09911,P0682,2024-10-19,1,2226.05,2226.05,Credit Card,4127741034470412511,298
T0005916,C03162,P0555,2025-09-21,1,3326.55,3326.55,Cash,30344018508941,474
T0005917,C06294,P0482,2024-12-30,1,4709.97,4709.97,Credit Card,3591197356548860,390
T0005918,C09485,P0849,2024-09-25,1,1312.23,1312.23,Credit Card,2297437190976227,619
T0005919,C04297,P0840,2025-10-18,2,282.08,564.16,UPI,4796465029071960757,9013
T0005920,C01315,P0441,2025-01-15,1,3649.85,3649.85,UPI,4569098179591,454
T0005921,C08295,P0576,2024-09-11,4,1901.11,7604.44,Credit Card,5121627266707895,504
T0005922,C09952,P0504,2025-03-05,1,4168.53,4168.53,Credit Card,2702658405052459,950
T0005923,C09069,P0220,2025-03-01,4,616.23,2464.92,Debit Card,4110747936170,878
T0005924,C06322,P0879,2024-11-30,5,961.04,4805.2,UPI,4585327704132,556
T0005925,C03051,P0368,2024-09-07,2,1258.78,2517.56,UPI,3554981917987138,322
T0005926,C03060,P0838,2024-10-23,2,4404.58,8809.16,Credit Card,340155879662303,141
T0005927,C09403,P0275,2026-05-29,1,4119.47,4119.47,Cash,5261071613357528,303
T0005928,C08018,P0935,2026-07-04,4,2069.82,8279.28,Debit Card,3592633070444852,169
T0005929,C02803,P0145,2025-04-22,5,933.91,4669.55,UPI,346952848997065,729
T0005930,C01142,P0411,2025-04-06,3,741.9,2225.7,Debit Card,4415982437085,156
T0005931,C00428,P0112,2026-07-15,3,1547.46,4642.38,UPI,3568216209809771,9082
T0005932,C07823,P0294,2026-03-03,1,3966.68,3966.68,UPI,4822621091401839940,898
T0005933,C00053,P0655,2025-06-16,5,1580.99,7904.95,Credit Card,4050782350350,601
T0005934,C02312,P0690,2024-10-08,4,1486.55,5946.2,Cash,4021491418574404,226
T0005935,C05860,P0062,2026-03-24,2,1593.0,3186.0,Debit Card,4199665127804728973,751
T0005936,C02587,P0589,2024-12-15,5,2703.47,13517.35,UPI,3538389343217768,780
T0005937,C07334,P0048,2026-01-27,4,4359.07,17436.28,Cash,3571381078054183,417
T0005938,C02453,P0747,2025-09-05,4,258.23,1032.92,Cash,6566783008806808,437
T0005939,C07731,P0952,2025-01-20,2,2181.55,4363.1,UPI,2302727931882053,597
T0005940,C07443,P0899,2026-04-01,5,3436.01,17180.05,Cash,4507604941369,035
T0005941,C02340,P0106,2025-04-08,3,4648.64,13945.92,Cash,6011252434835386,502
T0005942,C02060,P0537,2026-01-09,3,2073.41,6220.23,Credit Card,4660780430477489,782
T0005943,C02940,P0555,2025-06-09,5,3326.55,16632.75,UPI,5165190671592292,871
T0005944,C02903,P0869,2026-07-14,3,4327.22,12981.66,UPI,2299157983827639,531
T0005945,C01626,P0467,2025-04-26,1,2910.7,2910.7,Debit Card,30085197622256,422
T0005946,C00764,P0914,2024-09-22,1,2855.14,2855.14,Cash,4320302267677,715
T0005947,C07138,P0447,2025-07-19,2,674.65,1349.3,Debit Card,213190509263499,054
T0005948,C04861,P0436,2026-07-13,1,309.38,309.38,Credit Card,377639061381901,428
T0005949,C08581,P0896,2026-05-30,3,3984.93,11954.79,Debit Card,4576360768530,795
T0005950,C06017,P0267,2025-09-08,1,2693.97,2693.97,Credit Card,4616452905318555580,295
T0005951,C03513,P0378,2025-07-13,4,3212.75,12851.0,Credit Card,4584348645525881,391
T0005952,C03338,P0629,2024-12-04,5,756.76,3783.8,UPI,4281530056748,617
T0005953,C06353,P0078,2024-12-20,2,4315.28,8630.56,Cash,3532647281262963,167
T0005954,C07675,P0927,2025-03-22,1,4000.37,4000.37,Credit Card,213111320687427,586
T0005955,C01539,P0025,2025-04-14,3,1261.81,3785.43,UPI,503897126085,615
T0005956,C07163,P0686,2025-09-14,2,697.29,1394.58,UPI,180033541260454,921
T0005957,C05427,P0938,2026-06-15,2,1956.93,3913.86,Credit Card,6011557011481408,469
T0005958,C02937,P0669,2026-05-21,4,2690.72,10762.88,Debit Card,344099496242907,908
T0005959,C07025,P0981,2026-02-01,1,2256.6,2256.6,Credit Card,36881234292176,995
T0005960,C08318,P0483,2025-01-04,4,4422.54,17690.16,Cash,3545078725736666,158
T0005961,C08627,P0495,2024-09-13,5,3747.72,18738.6,Cash,4074863060245515,812
T0005962,C03429,P0104,2026-02-19,3,1364.79,4094.37,Cash,2250971560190790,185
T0005963,C02115,P0285,2025-09-15,5,4802.54,24012.7,Credit Card,4662117086587923,389
T0005964,C05085,P0409,2025-11-19,4,362.92,1451.68,Debit Card,501850102952,961
T0005965,C07736,P0455,2024-12-08,5,4145.73,20728.65,Cash,4128993447980686,066
T0005966,C03421,P0815,2025-11-03,3,447.24,1341.72,Debit Card,38997392761360,904
T0005967,C07001,P0351,2025-09-18,2,4828.5,9657.0,Debit Card,6551657769688299,234
T0005968,C02689,P0538,2025-11-22,2,3009.54,6019.08,UPI,583203420554,696
T0005969,C05083,P0727,2025-04-24,4,3619.86,14479.44,Cash,180010585584783,735
T0005970,C01126,P0582,2025-03-03,2,3095.97,6191.94,UPI,4513499548135827,340
T0005971,C07901,P0246,2026-06-04,5,1099.99,5499.95,Credit Card,4600345186533,961
T0005972,C07277,P0846,2025-09-07,5,2341.97,11709.85,UPI,4894884981814,723
T0005973,C08588,P0725,2025-05-29,3,1176.34,3529.02,Cash,3582511934413796,5023
T0005974,C07945,P0412,2024-09-30,3,4979.84,14939.52,UPI,4334866486144,167
T0005975,C01431,P0904,2024-10-06,5,2197.85,10989.25,Cash,4047246671082,101
T0005976,C09522,P0265,2025-03-06,5,1010.88,5054.4,Credit Card,4935596914243017352,771
T0005977,C02533,P0348,2025-02-04,5,4571.48,22857.4,UPI,3505846558794269,633
T0005978,C08199,P0094,2024-11-26,1,1602.34,1602.34,Credit Card,4721512706025669,895
T0005979,C01635,P0147,2026-02-15,2,3656.3,7312.6,Debit Card,36828248644801,502
T0005980,C03038,P0713,2025-01-03,4,249.26,997.04,Cash,3575935206098424,867
T0005981,C06442,P0917,2026-07-19,1,4942.97,4942.97,Debit Card,180050309837745,3860
T0005982,C02500,P0987,2025-09-09,2,1593.86,3187.72,Debit Card,2257783488735827,321
T0005983,C06392,P0085,2026-05-31,1,4251.04,4251.04,Credit Card,4336816804207354047,5832
T0005984,C08219,P0839,2026-05-30,4,3409.81,13639.24,UPI,5457468679290243,998
T0005985,C02860,P0506,2024-11-29,5,2206.6,11033.0,UPI,30091629055586,308
T0005986,C07452,P0700,2026-04-27,2,3288.59,6577.18,UPI,370144527876773,512
T0005987,C05006,P0606,2026-03-27,1,717.52,717.52,Cash,4653961768709318,359
T0005988,C06781,P0074,2025-10-09,2,3311.96,6623.92,Cash,4798120894470276201,602
T0005989,C08058,P0206,2024-08-29,2,4539.3,9078.6,UPI,6515401152955717,174
T0005990,C02247,P0223,2025-05-21,2,4105.54,8211.08,Cash,676197490300,259
T0005991,C07149,P0983,2026-07-07,5,2527.31,12636.55,Debit Card,4610372774189100649,920
T0005992,C04435,P0542,2026-06-11,5,794.35,3971.75,Cash,3574541024958020,723
T0005993,C03852,P0111,2026-01-26,3,830.85,2492.55,Debit Card,4256994911412051,602
T0005994,C02337,P0347,2025-04-28,2,1624.97,3249.94,UPI,4136936918471,9495
T0005995,C05835,P0697,2024-11-25,1,2313.29,2313.29,Credit Card,3556467615690966,086
T0005996,C05587,P0107,2024-09-25,3,2318.51,6955.53,UPI,213100734789333,414
T0005997,C03178,P0383,2026-05-24,5,4890.83,24454.15,Debit Card,30537193377251,924
T0005998,C00481,P0518,2025-06-05,5,3421.61,17108.05,UPI,213157631669653,277
T0005999,C03978,P0786,2026-04-10,5,2537.48,12687.4,UPI,4134593838664741369,248
T0006000,C00515,P0629,2024-09-03,3,756.76,2270.28,UPI,4528554867653271690,041
T0006001,C08836,P0887,2024-11-23,1,3313.46,3313.46,Cash,6598923959934942,046
T0006002,C08863,P0799,2025-06-29,4,1674.18,6696.72,Debit Card,180098650776822,005
T0006003,C03328,P0770,2024-08-13,5,2545.85,12729.25,Cash,6011869410581922,598
T0006004,C07107,P0599,2025-02-21,4,384.42,1537.68,Debit Card,2378427906942839,970
T0006005,C07551,P0736,2025-04-03,1,1915.28,1915.28,Cash,578504376133,840
T0006006,C03302,P0970,2025-04-08,4,4621.3,18485.2,Debit Card,2710674442619952,309
T0006007,C07988,P0612,2026-04-19,3,1817.02,5451.06,Credit Card,30287667345612,634
T0006008,C06148,P0806,2024-10-08,3,157.76,473.28,UPI,4821356904322224,739
T0006009,C07225,P0756,2025-06-09,5,3421.9,17109.5,Cash,4943230990332,958
T0006010,C05475,P0208,2024-10-26,1,2171.63,2171.63,Credit Card,180051721594104,842
T0006011,C00103,P0933,2024-08-21,4,705.91,2823.64,UPI,502091082383,017
T0006012,C05532,P0377,2026-07-25,3,4728.92,14186.76,Debit Card,3585435791873362,089
T0006013,C03463,P0620,2026-01-12,2,1504.14,3008.28,UPI,4389140803837,296
T0006014,C05222,P0648,2026-06-19,1,829.65,829.65,Credit Card,5299849750846304,645
T0006015,C02206,P0369,2025-10-03,4,3424.91,13699.64,Cash,213118946112565,143
T0006016,C02567,P0422,2026-05-13,5,4513.4,22567.0,Credit Card,3511616750305210,248
T0006017,C08363,P0502,2024-09-08,1,620.11,620.11,Credit Card,6534576558098233,334
T0006018,C04387,P0927,2026-04-17,4,4000.37,16001.48,UPI,3525492188006745,923
T0006019,C01859,P0336,2024-08-16,5,3744.15,18720.75,Cash,213164296698472,263
T0006020,C02427,P0002,2024-12-09,3,740.71,2222.13,Credit Card,3590423656911140,941
T0006021,C09467,P0095,2026-05-30,3,2410.1,7230.3,UPI,639032310034,710
T0006022,C05925,P0376,2025-02-01,4,2755.66,11022.64,UPI,3533293437151211,712
T0006023,C03777,P0434,2026-01-06,4,123.56,494.24,Credit Card,4592772506140201,981
T0006024,C03599,P0395,2025-02-25,4,2533.88,10135.52,UPI,378730396790392,769
T0006025,C02781,P0487,2026-02-17,5,2100.21,10501.05,Cash,3506548682780474,680
T0006026,C09035,P0047,2024-12-04,4,3821.71,15286.84,Credit Card,180077824521843,521
T0006027,C02100,P0832,2024-10-15,4,2544.28,10177.12,Cash,4208147699894102,779
T0006028,C08199,P0638,2026-04-01,4,970.94,3883.76,Credit Card,4916525081570342641,376
T0006029,C02011,P0225,2026-06-09,1,3402.87,3402.87,UPI,4589263855447137,153
T0006030,C08438,P0605,2025-11-13,1,2418.73,2418.73,UPI,6011856135485315,130
T0006031,C03185,P0386,2024-12-01,3,4004.36,12013.08,UPI,4803589090094387,303
T0006032,C06795,P0506,2026-02-25,2,2206.6,4413.2,Debit Card,3537339000897148,090
T0006033,C01046,P0070,2026-03-08,3,1428.46,4285.38,Debit Card,4889225741299383,439
T0006034,C03555,P0413,2025-12-13,3,1212.26,3636.78,UPI,6011991972417285,389
T0006035,C04648,P0296,2025-06-10,1,618.14,618.14,Debit Card,2609088927580932,8156
T0006036,C05223,P0309,2024-10-30,5,2618.87,13094.35,Credit Card,6011490786916939,153
T0006037,C06194,P0110,2024-12-29,2,4402.39,8804.78,Cash,4291948910831304,421
T0006038,C05860,P0505,2024-10-31,5,2211.72,11058.6,Credit Card,379382550750991,427
T0006039,C07951,P0076,2026-07-02,2,3284.6,6569.2,Cash,213180948881886,074
T0006040,C03819,P0029,2025-08-13,3,1375.32,4125.96,Credit Card,4687674574363606,624
T0006041,C04805,P0760,2024-12-09,4,1462.81,5851.24,Credit Card,4138634098241912387,541
T0006042,C00716,P0727,2024-09-06,2,3619.86,7239.72,UPI,3587665648355142,665
T0006043,C01538,P0914,2025-05-19,2,2855.14,5710.28,Debit Card,3564870367999412,307
T0006044,C05960,P0535,2025-03-28,1,2644.14,2644.14,Cash,3521364271104568,170
T0006045,C00541,P0342,2025-06-10,2,785.55,1571.1,Debit Card,4970864003496,795
T0006046,C07522,P0200,2025-05-10,2,3036.1,6072.2,UPI,501879662002,812
T0006047,C06807,P0216,2026-03-12,2,4788.56,9577.12,Credit Card,4655751242511296986,0494
T0006048,C04192,P0861,2024-11-20,5,3493.35,17466.75,UPI,3553179304262238,873
T0006049,C06793,P0112,2026-05-17,4,1547.46,6189.84,Credit Card,3565695547954469,581
T0006050,C08432,P0136,2026-07-19,4,838.03,3352.12,UPI,2671981057959400,410
T0006051,C02272,P0792,2024-11-04,5,2710.71,13553.55,Cash,3547350137864636,422
T0006052,C04009,P0673,2025-02-27,2,4623.45,9246.9,Debit Card,3539102384013767,455
T0006053,C03870,P0504,2024-08-22,1,4168.53,4168.53,Cash,502072254357,927
T0006054,C02311,P0842,2024-08-19,2,3496.73,6993.46,Debit Card,2719015944560172,907
T0006055,C06221,P0153,2025-08-17,2,2184.92,4369.84,Debit Card,4745166842235112,550
T0006056,C03326,P0616,2024-12-09,3,4869.93,14609.79,Credit Card,2293680579694937,031
T0006057,C09686,P0945,2024-10-18,2,2446.95,4893.9,Debit Card,4995841069039,314
T0006058,C04992,P0279,2026-05-22,5,2812.46,14062.3,UPI,4147492289018835,729
T0006059,C09432,P0257,2025-03-15,5,4983.33,24916.65,Cash,30050862455002,873
T0006060,C06511,P0551,2024-10-16,2,4740.96,9481.92,Cash,3508068969959616,647
T0006061,C08469,P0603,2026-01-14,5,4076.87,20384.35,UPI,3586285960121294,074
T0006062,C05345,P0615,2024-11-26,2,3729.37,7458.74,Debit Card,3559855250219231,126
T0006063,C05123,P0053,2026-01-26,2,603.75,1207.5,Cash,4416214058240978456,733
T0006064,C07208,P0566,2026-04-08,4,4833.03,19332.12,Cash,3546676571744830,829
T0006065,C00677,P0507,2026-05-18,5,439.3,2196.5,Credit Card,6518914683665255,056
T0006066,C08153,P0228,2025-04-27,2,3501.11,7002.22,UPI,4066113496090386,567
T0006067,C08194,P0540,2026-01-22,4,1963.49,7853.96,Credit Card,676334069116,461
T0006068,C04689,P0229,2024-10-29,4,3437.08,13748.32,UPI,4101172094607299325,687
T0006069,C00660,P0332,2024-12-20,2,3541.79,7083.58,Debit Card,4500920669350528,188
T0006070,C08146,P0255,2025-05-23,3,3336.6,10009.8,Debit Card,6011433076032991,380
T0006071,C08662,P0860,2025-06-03,4,4997.88,19991.52,UPI,675920090759,984
T0006072,C09453,P0119,2025-11-09,1,2468.23,2468.23,Cash,4319249178130418226,309
T0006073,C08974,P0088,2025-01-15,5,1925.92,9629.6,Cash,4017633194469,882
T0006074,C03558,P0696,2025-10-15,4,164.72,658.88,Credit Card,346521291807772,144
T0006075,C08342,P0954,2025-05-19,3,1044.21,3132.63,UPI,6565714023568025,287
T0006076,C08188,P0963,2024-11-28,1,1087.76,1087.76,Debit Card,676220154089,342
T0006077,C09707,P0843,2024-12-09,4,1534.45,6137.8,Cash,213196622838430,019
T0006078,C06749,P0357,2025-03-08,4,3135.13,12540.52,Cash,4683332317112386046,883
T0006079,C08103,P0813,2025-07-09,4,4964.64,19858.56,Cash,4233062591926739,958
T0006080,C07258,P0407,2024-10-18,2,3116.76,6233.52,Credit Card,3510453118838943,505
T0006081,C01330,P0878,2025-04-10,5,742.79,3713.95,Debit Card,4035672476738,4309
T0006082,C09764,P0761,2024-08-24,5,492.83,2464.15,UPI,36924196756190,960
T0006083,C00701,P0536,2025-10-06,2,1851.29,3702.58,Cash,576562253178,101
T0006084,C09502,P0557,2025-04-05,1,945.19,945.19,Cash,213187278936297,304
T0006085,C00313,P0980,2026-04-16,5,2923.57,14617.85,Credit Card,639000889928,206
T0006086,C08596,P0716,2025-02-17,2,741.92,1483.84,Credit Card,2227398752638891,220
T0006087,C07783,P0420,2025-11-28,1,2251.24,2251.24,Cash,501832712555,137
T0006088,C07251,P0018,2026-01-28,5,1001.83,5009.15,Cash,503862729640,8332
T0006089,C04332,P0946,2025-12-27,5,1295.91,6479.55,Cash,6011325437231827,584
T0006090,C02477,P0710,2025-07-04,5,1999.82,9999.1,Cash,213168336647464,566
T0006091,C04895,P0460,2026-01-28,2,2187.79,4375.58,Debit Card,2711490820753506,830
T0006092,C04472,P0426,2025-08-07,1,300.36,300.36,UPI,213149442094296,1290
T0006093,C03465,P0147,2024-12-11,2,3656.3,7312.6,Credit Card,4529534954726,5034
T0006094,C04195,P0048,2025-06-08,5,4359.07,21795.35,Debit Card,4976782427859173,576
T0006095,C08750,P0359,2024-11-20,5,3388.07,16940.35,Debit Card,2235888806639382,389
T0006096,C07219,P0218,2025-08-29,4,4204.18,16816.72,UPI,4315218293098,795
T0006097,C05215,P0642,2024-08-23,4,4586.57,18346.28,Debit Card,4529125245180806,112
T0006098,C08646,P0390,2026-04-08,3,3953.62,11860.86,Debit Card,3528878166988044,897
T0006099,C08852,P0986,2026-04-30,1,4165.02,4165.02,UPI,30344195112244,297
T0006100,C03286,P0001,2026-05-26,3,3720.67,11162.01,Cash,676185854798,807
T0006101,C05556,P0847,2025-10-23,4,2092.75,8371.0,UPI,4523311956301,6180
T0006102,C01910,P0784,2026-01-12,3,1219.7,3659.1,Debit Card,4049733439051966262,919
T0006103,C01295,P0113,2026-04-06,1,3355.92,3355.92,UPI,2244085193357210,208
T0006104,C00006,P0167,2025-03-13,1,3183.06,3183.06,Cash,213105046778734,638
T0006105,C05383,P0411,2024-10-03,4,741.9,2967.6,Cash,6511249757058237,712
T0006106,C06689,P0735,2025-11-17,2,1659.0,3318.0,Cash,6513233685126538,796
T0006107,C05372,P0981,2026-03-29,5,2256.6,11283.0,Credit Card,213105037585064,365
T0006108,C01037,P0850,2026-03-24,4,441.4,1765.6,Cash,2233195951531675,677
T0006109,C01062,P0139,2026-02-23,3,1560.69,4682.07,Credit Card,213183483603731,873
T0006110,C02301,P0302,2025-01-07,4,2042.42,8169.68,Cash,30454046441393,683
T0006111,C02915,P0715,2025-06-26,2,2312.09,4624.18,Debit Card,341320281591172,417
T0006112,C00188,P0353,2024-09-16,5,2653.46,13267.3,UPI,180053813213551,229
T0006113,C00578,P0068,2026-07-03,1,383.63,383.63,Debit Card,3556461134065289,748
T0006114,C05233,P0403,2025-08-12,1,2706.03,2706.03,Credit Card,4272590879311762,693
T0006115,C08362,P0763,2025-10-15,5,2118.53,10592.65,UPI,213110903303253,9802
T0006116,C02123,P0190,2026-01-01,5,448.86,2244.3,Credit Card,4743253765085658,792
T0006117,C02104,P0407,2024-11-23,4,3116.76,12467.04,Cash,571412435844,851
T0006118,C06728,P0779,2026-02-28,2,4682.34,9364.68,Debit Card,4599163399684195,847
T0006119,C04316,P0462,2025-01-07,5,4785.29,23926.45,Debit Card,345106552585688,966
T0006120,C08089,P0790,2026-04-16,4,4944.75,19779.0,Credit Card,503891451372,648
T0006121,C09801,P0903,2025-07-16,3,898.35,2695.05,UPI,347238063389637,461
T0006122,C07236,P0845,2024-08-22,5,1165.46,5827.3,Cash,502074847836,065
T0006123,C02257,P0454,2025-01-09,2,4446.05,8892.1,Cash,213191260954763,776
T0006124,C02899,P0686,2025-04-06,5,697.29,3486.45,Debit Card,3552222984580080,822
T0006125,C00341,P0309,2026-04-24,5,2618.87,13094.35,UPI,30134632717048,060
T0006126,C05930,P0712,2025-02-12,2,3032.19,6064.38,UPI,564420779170,332
T0006127,C05164,P0607,2025-06-04,4,1502.54,6010.16,Debit Card,6011314533080148,6706
T0006128,C06903,P0843,2025-07-25,5,1534.45,7672.25,Debit Card,676244226640,166
T0006129,C09853,P0763,2024-09-08,5,2118.53,10592.65,Debit Card,4723946358476719960,618
T0006130,C01716,P0048,2025-12-31,5,4359.07,21795.35,Debit Card,4948192912195619,395
T0006131,C03667,P0358,2025-07-23,1,447.56,447.56,UPI,4515555132963540,472
T0006132,C06947,P0633,2025-12-31,4,3045.22,12180.88,UPI,3572202241316102,1455
T0006133,C06435,P0439,2024-12-24,4,2988.65,11954.6,Credit Card,4358952227024108,223
T0006134,C06078,P0126,2024-12-21,2,4181.25,8362.5,Cash,4649116001280,200
T0006135,C00394,P0914,2025-10-02,4,2855.14,11420.56,Credit Card,630454615042,510
T0006136,C08529,P0056,2026-05-21,3,473.98,1421.94,Credit Card,213150028831713,135
T0006137,C00898,P0299,2025-01-27,1,3973.51,3973.51,Debit Card,4259402123912907,287
T0006138,C06520,P0051,2025-11-05,2,4769.82,9539.64,Cash,4531435570296,117
T0006139,C04393,P0409,2026-07-28,4,362.92,1451.68,Credit Card,4906047195908,013
T0006140,C03739,P0547,2026-05-16,4,682.58,2730.32,Debit Card,675988279757,531
T0006141,C08335,P0657,2025-01-05,4,2895.76,11583.04,Credit Card,4508700656604,973
T0006142,C07000,P0986,2024-11-01,4,4165.02,16660.08,UPI,2700995403514003,601
T0006143,C01441,P0892,2024-11-17,5,4701.57,23507.85,Credit Card,676246791849,5863
T0006144,C00816,P0696,2025-01-05,4,164.72,658.88,Cash,4498939763236155,407
T0006145,C03085,P0449,2026-04-07,1,4973.41,4973.41,Cash,6011284364635213,7119
T0006146,C09531,P0310,2026-01-22,5,948.37,4741.85,Cash,4896815270753,7821
T0006147,C04165,P0899,2025-12-24,1,3436.01,3436.01,UPI,349336092617644,612
T0006148,C06059,P0760,2024-11-24,5,1462.81,7314.05,Debit Card,582467400310,883
T0006149,C05394,P0994,2025-06-27,1,913.54,913.54,Debit Card,4104167430579304,926
T0006150,C08104,P0911,2025-07-02,4,1606.7,6426.8,Credit Card,213112125199873,749
T0006151,C06370,P0573,2025-06-06,5,4734.75,23673.75,Credit Card,343755355228607,6667
T0006152,C03389,P0280,2026-03-29,1,3000.83,3000.83,Cash,38212121025123,449
T0006153,C08724,P0978,2025-08-05,5,102.21,511.05,Cash,348217515956580,683
T0006154,C04298,P0945,2025-04-14,1,2446.95,2446.95,Credit Card,4787524903219736402,531
T0006155,C07161,P0332,2024-12-21,2,3541.79,7083.58,Cash,4678885871805,255
T0006156,C06237,P0882,2026-05-05,1,3357.67,3357.67,Cash,373515044141824,222
T0006157,C07984,P0842,2025-11-05,4,3496.73,13986.92,Debit Card,373130028402778,143
T0006158,C09436,P0974,2024-08-14,1,3856.32,3856.32,Debit Card,4431379731990122,649
T0006159,C03296,P0584,2025-10-16,5,4704.12,23520.6,UPI,4679341035274,638
T0006160,C05869,P0113,2025-08-07,1,3355.92,3355.92,Credit Card,4221419206147068486,680
T0006161,C09421,P0744,2024-12-30,3,653.28,1959.84,UPI,676176889415,287
T0006162,C05049,P0758,2024-09-29,1,3281.82,3281.82,Debit Card,30417155807894,383
T0006163,C05445,P0847,2025-10-08,2,2092.75,4185.5,UPI,4936372057490280964,143
T0006164,C08680,P0322,2025-10-04,3,3132.04,9396.12,Credit Card,6514795677377518,143
T0006165,C02948,P0063,2026-07-22,3,4503.09,13509.27,Debit Card,2234773918996741,496
T0006166,C08089,P0606,2025-11-01,3,717.52,2152.56,Credit Card,4158880087806,049
T0006167,C04599,P0979,2024-10-19,5,2577.85,12889.25,Debit Card,4874395039393,887
T0006168,C06557,P0292,2025-01-31,3,4305.05,12915.15,Cash,4517241494656778,239
